Year,Line_Key,Chap,Prog,Reg,Proj,Lb,Depth,Level,Intitule,Credits_Ouverts_Vises,Total_Engage_Vises,Credits_Ouverts,Virements_Plus,Virements_Moins,Total_Credits,Total_Engage
2026,1222006000-300-04-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,10000000,10000000.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-04-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,807227,25722376.49,0.0,3633212.0,0.0,3633212.0,3633211.52
2022,1222006000-300-04-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,21500000,24680471.0,0.0,866991.0,0.0,866991.0,866991.0
2023,1222006000-300-04-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,24000000,40000000.0,0.0,3900000.0,0.0,3900000.0,3900000.0
2024,1222006000-300-04-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,21000000,19000000.0,200000000.0,0.0,200000000.0,0.0,0.0
2025,1222006000-300-04-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,25000000,14894362.0,3000000.0,0.0,2295003.0,704997.0,700000.0
2026,1222006000-300-04-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,10000000,0.0,10000000.0,0.0,167868.0,9832132.0,0.0
2021,1222006000-300-04-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,3533367,12398226.19,16332410.0,528132.0,11344967.0,5515575.0,5497399.87
2022,1222006000-300-04-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,0,7737983.43,5810000.0,8831000.0,6434160.0,12198841.07,11380131.49
2023,1222006000-300-04-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,600000,61538.0,26000000.0,300000.0,24892616.0,3208405.18,3111379.4
2024,1222006000-300-04-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,0,24000.0,16000000.0,0.0,15213736.0,1963854.09,1364102.14
2025,1222006000-300-04-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,0,0.0,14800000.0,9000000.0,7091694.0,16708306.0,16544712.84
2026,1222006000-300-04-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,0,10000000.0,20400000.0,0.0,94161.0,20434961.84,1404290.12
2021,1222006000-300-06,,,6.0,,,3,Region,REGION DE CASABLANCA-SETTAT,600000,593033.0,600000.0,406719.0,406719.0,600000.0,593033.0
2022,1222006000-300-06,,,6.0,,,3,Region,REGION DE CASABLANCA-SETTAT,17000000,576903.4,17000000.0,423558.0,16840799.0,582759.0,576903.4
2023,1222006000-300-06,,,6.0,,,3,Region,REGION DE CASABLANCA-SETTAT,16000000,13350618.0,16000000.0,12350618.0,15000000.0,13350618.0,13350618.0
2024,1222006000-300-06,,,6.0,,,3,Region,REGION DE CASABLANCA-SETTAT,25000000,25000000.0,25000000.0,4635790.12,4635790.12,25000000.0,25000000.0
2025,1222006000-300-06,,,6.0,,,3,Region,REGION DE CASABLANCA-SETTAT,16600000,16167131.0,16600000.0,0.0,430000.0,16170000.0,16167131.0
2026,1222006000-300-06,,,6.0,,,3,Region,REGION DE CASABLANCA-SETTAT,14400000,12406000.0,14400000.0,0.0,0.0,14400000.0,12406000.0
2021,1222006000-300-06-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,600000,593033.0,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-06-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,17000000,576903.4,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-06-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,16000000,13350618.0,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-06-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,25000000,25000000.0,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-06-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,16600000,16167131.0,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-06-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,14400000,12406000.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-06-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,600000,188784.0,16332410.0,528132.0,11344967.0,5515575.0,5497399.87
2022,1222006000-300-06-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,0,196788.4,5810000.0,8831000.0,6434160.0,12198841.07,11380131.49
2023,1222006000-300-06-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,1000000,10089787.0,26000000.0,300000.0,24892616.0,3208405.18,3111379.4
2024,1222006000-300-06-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,10000000,14635790.12,16000000.0,0.0,15213736.0,1963854.09,1364102.14
2025,1222006000-300-06-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,2600000,2167131.0,14800000.0,9000000.0,7091694.0,16708306.0,16544712.84
2026,1222006000-300-06-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,4400000,2406000.0,20400000.0,0.0,94161.0,20434961.84,1404290.12
2021,1222006000-300-07,,,7.0,,,3,Region,REGION DE MARRAKECH-SAFI,7400000,7231012.91,7400000.0,882969.0,882969.0,7400000.0,7231012.91
2022,1222006000-300-07,,,7.0,,,3,Region,REGION DE MARRAKECH-SAFI,18400000,4651031.99,18400000.0,4502882.0,18247826.0,4655056.0,4651031.99
2023,1222006000-300-07,,,7.0,,,3,Region,REGION DE MARRAKECH-SAFI,19800000,15167680.0,19800000.0,4572160.0,9200000.0,15172160.0,15167680.0
2024,1222006000-300-07,,,7.0,,,3,Region,REGION DE MARRAKECH-SAFI,20000000,16178830.2,20000000.0,645511.2,4445511.2,16200000.0,16178830.2
2025,1222006000-300-07,,,7.0,,,3,Region,REGION DE MARRAKECH-SAFI,15000000,15049963.0,15000000.0,50000.0,0.0,15050000.0,15049963.0
2026,1222006000-300-07,,,7.0,,,3,Region,REGION DE MARRAKECH-SAFI,0,2135524.0,0.0,2137116.0,0.0,2137116.0,2135524.0
2021,1222006000-300-07-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,7400000,7231012.91,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-07-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,18400000,4651031.99,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-07-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,19800000,15167680.0,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-07-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,20000000,16178830.2,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-07-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,15000000,15049963.0,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-07-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,0,2135524.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-07-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,6200000,5978384.31,0.0,3633212.0,0.0,3633212.0,3633211.52
2022,1222006000-300-07-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,18000000,0.0,0.0,866991.0,0.0,866991.0,866991.0
2023,1222006000-300-07-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,19200000,10000000.0,0.0,3900000.0,0.0,3900000.0,3900000.0
2024,1222006000-300-07-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,15000000,15000000.0,200000000.0,0.0,200000000.0,0.0,0.0
2025,1222006000-300-07-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,15000000,15049963.0,3000000.0,0.0,2295003.0,704997.0,700000.0
2026,1222006000-300-07-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,0,0.0,10000000.0,0.0,167868.0,9832132.0,0.0
2021,1222006000-300-08,,,8.0,,,3,Region,REGION DE DRÂA-TAFILALET,600000,515656.0,600000.0,492232.0,492232.0,600000.0,515656.0
2022,1222006000-300-08,,,8.0,,,3,Region,REGION DE DRÂA-TAFILALET,500000,271816.0,500000.0,271816.0,491816.0,280000.0,271816.0
2023,1222006000-300-08,,,8.0,,,3,Region,REGION DE DRÂA-TAFILALET,10400000,2296294.9,10400000.0,2103974.0,10103974.0,2400000.0,2296294.9
2024,1222006000-300-08,,,8.0,,,3,Region,REGION DE DRÂA-TAFILALET,20000000,25984561.22,20000000.0,6027351.8,0.0,26027351.8,25984561.22
2025,1222006000-300-08,,,8.0,,,3,Region,REGION DE DRÂA-TAFILALET,0,0.0,0.0,0.0,0.0,0.0,0.0
2026,1222006000-300-08,,,8.0,,,3,Region,REGION DE DRÂA-TAFILALET,32000000,32000000.0,32000000.0,0.0,0.0,32000000.0,32000000.0
2021,1222006000-300-08-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,600000,515656.0,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-08-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,500000,271816.0,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-08-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,10400000,2296294.9,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-08-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,20000000,25984561.22,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-08-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,0,0.0,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-08-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,32000000,32000000.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-09,,,9.0,,,3,Region,REGION DE SOUSS-MASSA,600000,595299.0,600000.0,743769.0,743769.0,600000.0,595299.0
2022,1222006000-300-09,,,9.0,,,3,Region,REGION DE SOUSS-MASSA,4500000,14083379.0,4500000.0,13401074.0,3811074.0,14090000.0,14083379.0
2023,1222006000-300-09,,,9.0,,,3,Region,REGION DE SOUSS-MASSA,40200000,50987980.36,40200000.0,17246025.0,6243324.0,51202701.0,50987980.36
2024,1222006000-300-09,,,9.0,,,3,Region,REGION DE SOUSS-MASSA,60000000,60084881.0,60000000.0,60084881.0,60000000.0,60084881.0,60084881.0
2025,1222006000-300-09,,,9.0,,,3,Region,REGION DE SOUSS-MASSA,80000000,80000000.0,80000000.0,0.0,0.0,80000000.0,80000000.0
2026,1222006000-300-09,,,9.0,,,3,Region,REGION DE SOUSS-MASSA,77000000,77000000.0,77000000.0,0.0,0.0,77000000.0,77000000.0
2021,1222006000-300-09-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,600000,595299.0,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-09-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,4500000,14083379.0,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-09-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,40200000,50987980.36,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-09-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,60000000,60084881.0,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-09-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,80000000,80000000.0,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-09-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,77000000,77000000.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-11,,,11.0,,,3,Region,REGION DE LAÂYOUNE-SAKIA EL HAMRA,21745000,18276856.0,21745000.0,2841197.0,5988450.0,18597747.0,18276856.0
2022,1222006000-300-11,,,11.0,,,3,Region,REGION DE LAÂYOUNE-SAKIA EL HAMRA,20000000,18441756.18,20000000.0,504035.0,1924035.0,18580000.0,18441756.18
2023,1222006000-300-11,,,11.0,,,3,Region,REGION DE LAÂYOUNE-SAKIA EL HAMRA,18400000,33577065.0,18400000.0,16435273.0,1257660.0,33577613.0,33577065.0
2024,1222006000-300-11,,,11.0,,,3,Region,REGION DE LAÂYOUNE-SAKIA EL HAMRA,24000000,15988044.72,24000000.0,4030254.92,12036818.84,15993436.08,15988044.72
2025,1222006000-300-11,,,11.0,,,3,Region,REGION DE LAÂYOUNE-SAKIA EL HAMRA,1000000,-782760.58,1000000.0,2474946.0,999943.0,2475003.0,-782760.58
2026,1222006000-300-11,,,11.0,,,3,Region,REGION DE LAÂYOUNE-SAKIA EL HAMRA,1285000,292320.0,1285000.0,0.0,0.0,1285000.0,292320.0
2021,1222006000-300-11-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,21745000,18276856.0,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-11-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,20000000,18441756.18,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-11-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,18400000,33577065.0,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-11-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,24000000,15988044.72,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-11-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,1000000,-782760.58,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-11-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,1285000,292320.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-11-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",745000,332534.0,3726316.0,0.0,2881008.0,848044.0,847683.0
2022,1222006000-300-11-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,279390.0,700000.0,89040.0,906359.0,566049.4,563284.16
2023,1222006000-300-11-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,451660.0,0.0,100000.0,87000.0,335726.2,233385.4
2024,1222006000-300-11-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,786443.8,0.0,255000.0,0.0,458305.4,457705.4
2025,1222006000-300-11-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,677423.0,0.0,0.0,0.0,427884.65,356757.02
2026,1222006000-300-11-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",1285000,292320.0,0.0,90900.0,0.0,345900.0,345900.0
2021,1222006000-301,,301.0,,,,2,Programme,PERFORMANCE DE L'ADMINISTRATION JUDICIAIRE,0,0.0,86700000.0,21339819.0,18332600.0,89707219.0,89633323.23
2022,1222006000-301,,301.0,,,,2,Programme,PERFORMANCE DE L'ADMINISTRATION JUDICIAIRE,0,0.0,89700000.0,15442000.0,15442000.0,89700000.0,89585852.32
2023,1222006000-301,,301.0,,,,2,Programme,PERFORMANCE DE L'ADMINISTRATION JUDICIAIRE,0,0.0,104700000.0,10707000.0,13607000.0,101800000.0,101719739.23
2024,1222006000-301,,301.0,,,,2,Programme,PERFORMANCE DE L'ADMINISTRATION JUDICIAIRE,0,0.0,105300000.0,18431000.0,8431000.0,145300000.0,145218981.88
2025,1222006000-301,,301.0,,,,2,Programme,PERFORMANCE DE L'ADMINISTRATION JUDICIAIRE,0,0.0,120300000.0,23300000.0,11300000.0,147300000.0,147297649.11
2026,1222006000-301,,301.0,,,,2,Programme,PERFORMANCE DE L'ADMINISTRATION JUDICIAIRE,0,0.0,150300000.0,1400000.0,1400000.0,150300000.0,95842764.94
2021,1222006000-301-00,,,0.0,,,3,Region,SERVICES COMMUNS,0,0.0,4717208000.0,10000.0,10000.0,4809208000.0,4781379728.76
2022,1222006000-301-00,,,0.0,,,3,Region,SERVICES COMMUNS,0,0.0,5020563000.0,14000000.0,14000000.0,5020563000.0,5014150298.43
2023,1222006000-301-00,,,0.0,,,3,Region,SERVICES COMMUNS,0,0.0,3175472000.0,12000000.0,12000000.0,3175472000.0,3071724920.04
2024,1222006000-301-00,,,0.0,,,3,Region,SERVICES COMMUNS,0,0.0,3179307000.0,9500000.0,9500000.0,3179307000.0,3171460390.71
2025,1222006000-301-00,,,0.0,,,3,Region,SERVICES COMMUNS,0,0.0,3419812000.0,6000000.0,6000000.0,3419812000.0,3417594788.2
2026,1222006000-301-00,,,0.0,,,3,Region,SERVICES COMMUNS,0,0.0,4120912000.0,0.0,0.0,4120912000.0,3976225539.57
2021,1222006000-301-00-40,,,,40.0,,4,Projet,"""Projet """"Adl"""" pour le renforcement de la justice de proximité (coopération Maroco-Espagnole)""",0,0.0,0.0,0.0,0.0,9480000.0,0.0
2022,1222006000-301-00-40,,,,40.0,,4,Projet,"""Projet """"Adl"""" pour le renforcement de la justice de proximité (coopération Maroco-Espagnole)""",0,0.0,0.0,0.0,0.0,9480000.0,0.0
2023,1222006000-301-00-40,,,,40.0,,4,Projet,"""Projet """"Adl"""" pour le renforcement de la justice de proximité (coopération Maroco-Espagnole)""",0,0.0,0.0,0.0,0.0,9480000.0,0.0
2024,1222006000-301-00-40,,,,40.0,,4,Projet,"""Projet """"Adl"""" pour le renforcement de la justice de proximité (coopération Maroco-Espagnole)""",0,0.0,0.0,0.0,0.0,9480000.0,0.0
2025,1222006000-301-00-40,,,,40.0,,4,Projet,"""Projet """"Adl"""" pour le renforcement de la justice de proximité (coopération Maroco-Espagnole)""",0,0.0,0.0,0.0,0.0,9480000.0,0.0
2026,1222006000-301-00-40,,,,40.0,,4,Projet,"""Projet """"Adl"""" pour le renforcement de la justice de proximité (coopération Maroco-Espagnole)""",0,0.0,0.0,0.0,0.0,9480000.0,0.0
2021,1222006000-301-00-40-10,,,,,10.0,5,Ligne,"Assistance technique, conseils et audit",0,0.0,0.0,0.0,0.0,5000000.0,0.0
2022,1222006000-301-00-40-10,,,,,10.0,5,Ligne,"Assistance technique, conseils et audit",0,0.0,0.0,0.0,0.0,5000000.0,0.0
2023,1222006000-301-00-40-10,,,,,10.0,5,Ligne,"Assistance technique, conseils et audit",0,0.0,0.0,0.0,0.0,5000000.0,0.0
2024,1222006000-301-00-40-10,,,,,10.0,5,Ligne,"Assistance technique, conseils et audit",0,0.0,0.0,0.0,0.0,5000000.0,0.0
2025,1222006000-301-00-40-10,,,,,10.0,5,Ligne,"Assistance technique, conseils et audit",0,0.0,0.0,0.0,0.0,5000000.0,0.0
2026,1222006000-301-00-40-10,,,,,10.0,5,Ligne,"Assistance technique, conseils et audit",0,0.0,0.0,0.0,0.0,5000000.0,0.0
2021,1222006000-301-00-40-20,,,,,20.0,5,Ligne,"Frais de formation, stage, conseil et assistance",0,0.0,0.0,0.0,0.0,1500000.0,0.0
2022,1222006000-301-00-40-20,,,,,20.0,5,Ligne,"Frais de formation, stage, conseil et assistance",0,0.0,0.0,0.0,0.0,1500000.0,0.0
2023,1222006000-301-00-40-20,,,,,20.0,5,Ligne,"Frais de formation, stage, conseil et assistance",0,0.0,0.0,0.0,0.0,1500000.0,0.0
2024,1222006000-301-00-40-20,,,,,20.0,5,Ligne,"Frais de formation, stage, conseil et assistance",0,0.0,0.0,0.0,0.0,1500000.0,0.0
2025,1222006000-301-00-40-20,,,,,20.0,5,Ligne,"Frais de formation, stage, conseil et assistance",0,0.0,0.0,0.0,0.0,1500000.0,0.0
2026,1222006000-301-00-40-20,,,,,20.0,5,Ligne,"Frais de formation, stage, conseil et assistance",0,0.0,0.0,0.0,0.0,1500000.0,0.0
2021,1222006000-301-00-40-30,,,,,30.0,5,Ligne,Assistance technique,0,0.0,0.0,0.0,0.0,2980000.0,0.0
2022,1222006000-301-00-40-30,,,,,30.0,5,Ligne,Assistance technique,0,0.0,0.0,0.0,0.0,2980000.0,0.0
2023,1222006000-301-00-40-30,,,,,30.0,5,Ligne,Assistance technique,0,0.0,0.0,0.0,0.0,2980000.0,0.0
2024,1222006000-301-00-40-30,,,,,30.0,5,Ligne,Assistance technique,0,0.0,0.0,0.0,0.0,2980000.0,0.0
2025,1222006000-301-00-40-30,,,,,30.0,5,Ligne,Assistance technique,0,0.0,0.0,0.0,0.0,2980000.0,0.0
2026,1222006000-301-00-40-30,,,,,30.0,5,Ligne,Assistance technique,0,0.0,0.0,0.0,0.0,2980000.0,0.0
